,id,Profession,annee_sour,source,Professi_1,localisati,détail,ind_Nom,indiv_titr,associé_n,successeur,ancienne m,nbre_adres,activités,annee_expo,nom_boutiq,type_rue,article_ru,nom_rue,num_rue,cpltnum_ru,ville_rue,autre_vill,infos_rue,unnamed_1,quart/sect,arrondisse,unnamed_2,unnamed_3,geocoder_t,geocoder_s,a_corriger,lon,lat,address
255,2819,"nouveautés en gros pour pantalons, gilets, redingotes (art de reims, roubaix, amiens, etc)",1835,"almanach du commerce de Paris, des départemens de la France, et des principales villes du monde, de Jean de la Tynna ; continué et progressivement amélioré par S. Bottin, XXXVIIIe année, année 1835.",H,,,cheron & talamon,,,,,,,,,rue,,saint honoré,25.0,,,,,,,,,,precise_geocoding,jacoubet_paris,1,2.34585787132515,48.8605535511228,25.0  rue  saint honoré
256,5449,toiles (imprimeurs sur),1810,,TPI1810,,,adrien lefrançois,,,,,,,,,rue,,saint eloi,14.0,,,,,,,,,,precise_geocoding,jacoubet_paris,1,2.3466976713892,48.8550368019071,14.0  rue  saint eloi
257,2844,"nouveautés en gros pour pantalons, gilets, redingotes (art de reims, roubaix, amiens, etc)",1835,"almanach du commerce de Paris, des départemens de la France, et des principales villes du monde, de Jean de la Tynna ; continué et progressivement amélioré par S. Bottin, XXXVIIIe année, année 1835.",H,,,motel,,,,,,,,,rue,,saint honoré,135.0,,,,,,,,,,precise_geocoding,jacoubet_paris,1,2.3411293095496,48.861663170518,135.0  rue  saint honoré
258,2847,"nouveautés en gros pour pantalons, gilets, redingotes (art de reims, roubaix, amiens, etc)",1835,"almanach du commerce de Paris, des départemens de la France, et des principales villes du monde, de Jean de la Tynna ; continué et progressivement amélioré par S. Bottin, XXXVIIIe année, année 1835.",H,,,"patriau, ch fils",,,,,,,,,rue,,"vide gousset, place des victoires",4.0,,,,,,,,,,precise_geocoding,jacoubet_paris,1,2.3414851444848397,48.8660020637055,"4.0  rue  vide gousset, place des victoires"
259,2853,"nouveautés en gros pour pantalons, gilets, redingotes (art de reims, roubaix, amiens, etc)",1835,"almanach du commerce de Paris, des départemens de la France, et des principales villes du monde, de Jean de la Tynna ; continué et progressivement amélioré par S. Bottin, XXXVIIIe année, année 1835.",H,,,polissard jannon,,,,,,rue des déchargeurs 2 et rue des mauvaises paroles ; maison à reims,,,rue,des,déchargeurs,2.0,,,,,,,,,,precise_geocoding,jacoubet_paris,1,2.3458198340857797,48.859547929867894,2.0  rue des déchargeurs
260,2868,nouveautés (march de),1840,"Annuaire du commerce judiciaire et administratif de France et des principales villes du monde, sous la direction de ch. Lamy, ancien employé des contributions directes, Paris, 1840",I,,,allesse & cie,,,,,,,,,rue,,richelieu,89.0,,,,,,,,,,precise_geocoding,jacoubet_paris,1,2.33856018366955,48.869223084183,89.0  rue  richelieu
261,2907,nouveautés (march de),1840,"Annuaire du commerce judiciaire et administratif de France et des principales villes du monde, sous la direction de ch. Lamy, ancien employé des contributions directes, Paris, 1840",I,,,bonnard lebatard,,,,,,,,,rue,,saint antoine,144.0,,,,,,,,,,precise_geocoding,jacoubet_paris,1,2.3628160897529398,48.85452222024771,144.0  rue  saint antoine
262,2925,nouveautés (march de),1840,"Annuaire du commerce judiciaire et administratif de France et des principales villes du monde, sous la direction de ch. Lamy, ancien employé des contributions directes, Paris, 1840",I,,,burdet & girod,,,,,,,,,rue,,sévres,101.0,103,,,,,,,,,precise_geocoding,jacoubet_paris,1,2.3211008599126,48.8485910436459,101.0 103 rue  sévres
263,2935,nouveautés (march de),1840,"Annuaire du commerce judiciaire et administratif de France et des principales villes du monde, sous la direction de ch. Lamy, ancien employé des contributions directes, Paris, 1840",I,,,caudron & antheaume,,,,,,,,,rue,,saint honoré,290.0,,,,,,,,,,precise_geocoding,jacoubet_paris,1,2.33254020309489,48.8647028929804,290.0  rue  saint honoré
264,2936,nouveautés (march de),1840,"Annuaire du commerce judiciaire et administratif de France et des principales villes du monde, sous la direction de ch. Lamy, ancien employé des contributions directes, Paris, 1840",I,,,cauvin,,,,,,,,,passage,du,saumon,76.0,,,,,,,,,,precise_geocoding,jacoubet_paris,1,2.34607917263555,48.865970264030295,76.0  passage du saumon
265,2941,nouveautés (march de),1840,"Annuaire du commerce judiciaire et administratif de France et des principales villes du monde, sous la direction de ch. Lamy, ancien employé des contributions directes, Paris, 1840",I,,,chambellan,,,,,,,,,rue,,montmartre,129.0,,,,,,,,,,precise_geocoding,jacoubet_paris,1,2.3430697759647003,48.86886640559071,129.0  rue  montmartre
266,2944,nouveautés (march de),1840,"Annuaire du commerce judiciaire et administratif de France et des principales villes du monde, sous la direction de ch. Lamy, ancien employé des contributions directes, Paris, 1840",I,,,chardon lagache,,,,,,,,,rue,du,faubourg saint honoré,9.0,,,,,,,,,,precise_geocoding,jacoubet_paris,1,2.3222988217341403,48.8685969686493,9.0  rue du faubourg saint honoré
267,2966,nouveautés (march de),1840,"Annuaire du commerce judiciaire et administratif de France et des principales villes du monde, sous la direction de ch. Lamy, ancien employé des contributions directes, Paris, 1840",I,,,cousin jeune & cie,,,,,,,,,rue,,vivienne,2.0,,,,,,,,,,precise_geocoding,jacoubet_paris,1,2.33887773622671,48.866705028571204,2.0  rue  vivienne
268,2973,nouveautés (march de),1840,"Annuaire du commerce judiciaire et administratif de France et des principales villes du monde, sous la direction de ch. Lamy, ancien employé des contributions directes, Paris, 1840",I,,,dacosta,,,,,,,,,boulevard,,poissonnière,21.0,,,,,,,,,,precise_geocoding,jacoubet_paris,1,2.34434695780133,48.8710893115919,21.0  boulevard  poissonnière
269,2982,nouveautés (march de),1840,"Annuaire du commerce judiciaire et administratif de France et des principales villes du monde, sous la direction de ch. Lamy, ancien employé des contributions directes, Paris, 1840",I,,,"debaecque, t & cie",,,,,,,,,rue,,saint fiacre,3.0,,,,,,,,,,precise_geocoding,poubelle_municipal_paris,1,2.34549697247874,48.8703481079589,3.0  rue  saint fiacre
270,2986,nouveautés (march de),1840,"Annuaire du commerce judiciaire et administratif de France et des principales villes du monde, sous la direction de ch. Lamy, ancien employé des contributions directes, Paris, 1840",I,,,dehèque sœurs,,,,,,,,,passage,,vivienne,25.0,,,,,,,,,,precise_geocoding,jacoubet_paris,1,2.33964333595733,48.866643302997296,25.0  passage  vivienne
271,3005,nouveautés (march de),1840,"Annuaire du commerce judiciaire et administratif de France et des principales villes du monde, sous la direction de ch. Lamy, ancien employé des contributions directes, Paris, 1840",I,,,deville,,,,,,,,,rue,,montorgueil,6.0,,,,,,,,,,precise_geocoding,jacoubet_paris,1,2.34619361536447,48.86303016235679,6.0  rue  montorgueil
272,3081,nouveautés (march de),1840,"Annuaire du commerce judiciaire et administratif de France et des principales villes du monde, sous la direction de ch. Lamy, ancien employé des contributions directes, Paris, 1840",I,,,guibard,,,,,,,,,rue,,cléry,36.0,,,,,,,,,,precise_geocoding,jacoubet_paris,1,2.34648726718881,48.8680531445103,36.0  rue  cléry
273,3092,nouveautés (march de),1840,"Annuaire du commerce judiciaire et administratif de France et des principales villes du monde, sous la direction de ch. Lamy, ancien employé des contributions directes, Paris, 1840",I,,,hanseller & fournier,,,,,,,,,rue,,rivoli,34.0,,,,,,,,,,precise_geocoding,poubelle_municipal_paris,1,2.35701654682856,48.8562477160948,34.0  rue  rivoli
274,3117,nouveautés (march de),1840,"Annuaire du commerce judiciaire et administratif de France et des principales villes du monde, sous la direction de ch. Lamy, ancien employé des contributions directes, Paris, 1840",I,,,joseph ; lecoq & cie,,,,,,,,,rue,,montesquieu,8.0,,,,,,,,,,precise_geocoding,jacoubet_paris,1,2.33866103613351,48.86321089425321,8.0  rue  montesquieu
275,3124,nouveautés (march de),1840,"Annuaire du commerce judiciaire et administratif de France et des principales villes du monde, sous la direction de ch. Lamy, ancien employé des contributions directes, Paris, 1840",I,,,klotz jeune,,,,,,,,,rue,,"rousseau, jj",1.0,,,,,,,,,,precise_geocoding,jacoubet_paris,1,2.342815283278,48.8638023777324,"1.0  rue  rousseau, jj"
276,3129,nouveautés (march de),1840,"Annuaire du commerce judiciaire et administratif de France et des principales villes du monde, sous la direction de ch. Lamy, ancien employé des contributions directes, Paris, 1840",I,,,lacheux,,,,,,,,,passage,de l',opéra,3.0,,,,,,,,,,precise_geocoding,jacoubet_paris,1,2.339794882204,48.872481761391,3.0  passage de l' opéra
277,3150,nouveautés (march de),1840,"Annuaire du commerce judiciaire et administratif de France et des principales villes du monde, sous la direction de ch. Lamy, ancien employé des contributions directes, Paris, 1840",I,,,"laurent, e. & cie",,,,,,,,,rue,,neuve saint eustache,36.0,,,,,,,,,,precise_geocoding,jacoubet_paris,1,2.3460660452296604,48.867446636551,36.0  rue  neuve saint eustache
278,3152,nouveautés (march de),1840,"Annuaire du commerce judiciaire et administratif de France et des principales villes du monde, sous la direction de ch. Lamy, ancien employé des contributions directes, Paris, 1840",I,,,lavril & larsonnier,,,,,,,,,rue,,gros chenet,8.0,,,,,,,,,,precise_geocoding,jacoubet_paris,1,2.34584253379479,48.8690469552516,8.0  rue  gros chenet
279,3186,nouveautés (march de),1840,"Annuaire du commerce judiciaire et administratif de France et des principales villes du monde, sous la direction de ch. Lamy, ancien employé des contributions directes, Paris, 1840",I,,,levasseur ; debeauchamp & cie,,,,,,,,,rue,,bussy,23.0,,,,,,,,,,precise_geocoding,jacoubet_paris,1,2.33703562515389,48.8537994629102,23.0  rue  bussy
280,3221,nouveautés (march de),1840,"Annuaire du commerce judiciaire et administratif de France et des principales villes du monde, sous la direction de ch. Lamy, ancien employé des contributions directes, Paris, 1840",I,,,mongeon,,,,,,,,,rue,,montmartre,110.0,,,,,,,,,,precise_geocoding,jacoubet_paris,1,2.3439896978459,48.8674230096792,110.0  rue  montmartre
281,3259,nouveautés (march de),1840,"Annuaire du commerce judiciaire et administratif de France et des principales villes du monde, sous la direction de ch. Lamy, ancien employé des contributions directes, Paris, 1840",I,,,pelletier,,,,,,,,,rue,,poulies,5.0,,,,,,,,,,precise_geocoding,jacoubet_paris,1,2.3409242247133903,48.8611396904684,5.0  rue  poulies
282,3270,nouveautés (march de),1840,"Annuaire du commerce judiciaire et administratif de France et des principales villes du monde, sous la direction de ch. Lamy, ancien employé des contributions directes, Paris, 1840",I,,,perrin,,,,,,,,,rue,,deux portes saint sauveur,14.0,,,,,,,,,,precise_geocoding,jacoubet_paris,1,2.34865465798273,48.8654670602215,14.0  rue  deux portes saint sauveur
283,3299,nouveautés (march de),1840,"Annuaire du commerce judiciaire et administratif de France et des principales villes du monde, sous la direction de ch. Lamy, ancien employé des contributions directes, Paris, 1840",I,,,remy aîné,,,,,,,,,rue,,contrat social,7.0,,,,,,,,,,precise_geocoding,jacoubet_paris,1,2.34440543760403,48.8618452717656,7.0  rue  contrat social
284,3300,nouveautés (march de),1840,"Annuaire du commerce judiciaire et administratif de France et des principales villes du monde, sous la direction de ch. Lamy, ancien employé des contributions directes, Paris, 1840",I,,,renard,,,,,,,,,boulevard,,poissonnière,5.0,,,,,,,,,,precise_geocoding,jacoubet_paris,1,2.34713000827319,48.8706621965989,5.0  boulevard  poissonnière
285,3307,nouveautés (march de),1840,"Annuaire du commerce judiciaire et administratif de France et des principales villes du monde, sous la direction de ch. Lamy, ancien employé des contributions directes, Paris, 1840",I,,,rocquemont,,,,,,,,,rue,,temple,36.0,,,,,,,,,,precise_geocoding,jacoubet_paris,1,2.35785436470613,48.862814924163295,36.0  rue  temple
286,3313,nouveautés (march de),1840,"Annuaire du commerce judiciaire et administratif de France et des principales villes du monde, sous la direction de ch. Lamy, ancien employé des contributions directes, Paris, 1840",I,,,rousseau,,,,,,,,,rue,,faubourg saint martin,128.0,,,,,,,,,,precise_geocoding,jacoubet_paris,1,2.35876304176077,48.8743519649821,128.0  rue  faubourg saint martin
287,3333,nouveautés (march de),1840,"Annuaire du commerce judiciaire et administratif de France et des principales villes du monde, sous la direction de ch. Lamy, ancien employé des contributions directes, Paris, 1840",I,,,stimler-ledornois,,,,,,,,,rue,du,bac,64.0,,,,,,,,,,precise_geocoding,jacoubet_paris,1,2.3251248521241297,48.8556418232358,64.0  rue du bac
288,3345,nouveautés (march de),1840,"Annuaire du commerce judiciaire et administratif de France et des principales villes du monde, sous la direction de ch. Lamy, ancien employé des contributions directes, Paris, 1840",I,,,tinard & cie,,,,,,,,,rue,,faubourg saint antoine,110.0,à 116,,,,,,,,,precise_geocoding,jacoubet_paris,1,2.37633005833038,48.8511980540218,110.0 à 116 rue  faubourg saint antoine
289,3348,nouveautés (march de),1840,"Annuaire du commerce judiciaire et administratif de France et des principales villes du monde, sous la direction de ch. Lamy, ancien employé des contributions directes, Paris, 1840",I,,,vaillant,,,,,,,,,rue,,saint denis,144.0,,,,,,,,,,precise_geocoding,jacoubet_paris,1,2.34923293079068,48.8618304449041,144.0  rue  saint denis
290,3352,nouveautés (march de),1840,"Annuaire du commerce judiciaire et administratif de France et des principales villes du monde, sous la direction de ch. Lamy, ancien employé des contributions directes, Paris, 1840",I,,,vervel,,,,,,,,,rue,,trainée,17.0,,,,,,,,,,precise_geocoding,jacoubet_paris,1,2.34427034066195,48.86325103068871,17.0  rue  trainée
291,3361,nouveautés (march de),1840,"Annuaire du commerce judiciaire et administratif de France et des principales villes du monde, sous la direction de ch. Lamy, ancien employé des contributions directes, Paris, 1840",I,,,virgile-hubault,,,,,,,,,rue,,boucher,16.0,,,,,,,,,,precise_geocoding,jacoubet_paris,1,2.3443497408729197,48.859473808380606,16.0  rue  boucher
292,3362,nouveautés (march de),1840,"Annuaire du commerce judiciaire et administratif de France et des principales villes du monde, sous la direction de ch. Lamy, ancien employé des contributions directes, Paris, 1840",I,,,voisine,,,,,,,,,rue,,four saint germain,47.0,49,,,,,,,,,precise_geocoding,jacoubet_paris,1,2.33241582588081,48.8525482068105,47.0 49 rue  four saint germain
293,3369,nouveautés (march de),1840,"Annuaire du commerce judiciaire et administratif de France et des principales villes du monde, sous la direction de ch. Lamy, ancien employé des contributions directes, Paris, 1840",I,,,wrigt & leyrot,,,,,,,,,rue,,sentier,15.0,,,,,,,,,,precise_geocoding,jacoubet_paris,1,2.34628333240477,48.870233188076895,15.0  rue  sentier
294,3402,"nouveautés en gros pour pantalons, gilets et redingotes (art de reims, roubaix, amiens, ect.)",1840,"Annuaire du commerce judiciaire et administratif de France et des principales villes du monde, sous la direction de ch. Lamy, ancien employé des contributions directes, Paris, 1840",H1840,,,hain,,,,,,,,,rue,,saint honoré,143.0,,,,,,,,,,precise_geocoding,jacoubet_paris,1,2.3408686757620094,48.8617230366683,143.0  rue  saint honoré
295,3406,"nouveautés en gros pour pantalons, gilets, redingotes (art de reims, roubaix, amiens, etc)",1840,"Annuaire du commerce judiciaire et administratif de France et des principales villes du monde, sous la direction de ch. Lamy, ancien employé des contributions directes, Paris, 1840",H1840,,,jocomet,,,,,,étoffes nouvelles,,,rue,du,mail,16.0,,,,,,,,,,precise_geocoding,jacoubet_paris,1,2.34256486535867,48.866775669368494,16.0  rue du mail
296,3415,"nouveautés en gros pour pantalons, gilets, redingotes (art de reims, roubaix, amiens, etc)",1840,"Annuaire du commerce judiciaire et administratif de France et des principales villes du monde, sous la direction de ch. Lamy, ancien employé des contributions directes, Paris, 1840",H1840,,,lessage,,,,,,,,,rue,,taitbout,14.0,,,,,,,,,,precise_geocoding,jacoubet_paris,1,2.3360124484753197,48.872431932332496,14.0  rue  taitbout
297,3416,"nouveautés en gros pour pantalons, gilets, redingotes (art de reims, roubaix, amiens, etc)",1840,"Annuaire du commerce judiciaire et administratif de France et des principales villes du monde, sous la direction de ch. Lamy, ancien employé des contributions directes, Paris, 1840",H1840,,,loridan frères,,,,,,,,,rue,des,bourdonnais,9.0,,,,,,,,,,precise_geocoding,jacoubet_paris,1,2.34481029189067,48.8598446819796,9.0  rue des bourdonnais
298,3427,"nouveautés en gros pour pantalons, gilets, redingotes (art de reims, roubaix, amiens, etc)",1840,"Annuaire du commerce judiciaire et administratif de France et des principales villes du monde, sous la direction de ch. Lamy, ancien employé des contributions directes, Paris, 1840",H1840,,,perretie ?,,,,,,,,,rue,du,roule,12.0,,,,,,,,,,precise_geocoding,jacoubet_paris,1,2.34366354891133,48.8606525665928,12.0  rue du roule
299,3440,"nouveautés en gros pour pantalons, gilets, redingotes (art de reims, roubaix, amiens, etc)",1840,"Annuaire du commerce judiciaire et administratif de France et des principales villes du monde, sous la direction de ch. Lamy, ancien employé des contributions directes, Paris, 1840",H1840,,,richard,,,,,,demi gros et détail pour gilets,,,rue,de la,tonnellerie,7.0,,,,,,,,,,precise_geocoding,jacoubet_paris,1,2.34477444760853,48.861351392539206,7.0  rue de la tonnellerie
300,3448,nouveautés (md de),1845,"Annuaire du commerce et de l'industrie, de la magistrature et de l'administration, ou almanach des 500 000 adresses, punlié par Firmin Didot Frères, 1845, 8ème année de la publication.",I1845,,,"eggena, f. ; boyron & cie",,,,,,,,,rue,,montmartre,165.0,,,,,,,,,,precise_geocoding,jacoubet_paris,1,2.34258657691075,48.8707395956455,165.0  rue  montmartre
301,3479,nouveautés (md de),1845,"Annuaire du commerce et de l'industrie, de la magistrature et de l'administration, ou almanach des 500 000 adresses, punlié par Firmin Didot Frères, 1845, 8ème année de la publication.",I1845,,,"marchand, a.",,,,,,,,,rue,,cadran,12.0,,,,,,,,,,precise_geocoding,jacoubet_paris,1,2.34626911075371,48.8664950770576,12.0  rue  cadran
302,3498,nouveautés (md de),1845,"Annuaire du commerce et de l'industrie, de la magistrature et de l'administration, ou almanach des 500 000 adresses, punlié par Firmin Didot Frères, 1845, 8ème année de la publication.",I1845,,,balland,,,,,,,,,passage,,choiseul,85.0,,,,,,,,,,precise_geocoding,jacoubet_paris,1,2.33583390917078,48.8687189840396,85.0  passage  choiseul
303,3509,nouveautés (md de),1845,"Annuaire du commerce et de l'industrie, de la magistrature et de l'administration, ou almanach des 500 000 adresses, punlié par Firmin Didot Frères, 1845, 8ème année de la publication.",I1845,,,poisson,,,,,,,,,rue,,coquillière,29.0,,,,,,,,,,precise_geocoding,jacoubet_paris,1,2.3418145328390296,48.8640056412455,29.0  rue  coquillière
304,3528,nouveautés (md de),1845,"Annuaire du commerce et de l'industrie, de la magistrature et de l'administration, ou almanach des 500 000 adresses, punlié par Firmin Didot Frères, 1845, 8ème année de la publication.",I1845,,,rosier,,,,,,,,,rue,,échelle,4.0,,,,,,,,,,precise_geocoding,jacoubet_paris,1,2.3344457999999997,48.8638849999863,4.0  rue  échelle
305,3529,nouveautés (md de),1845,"Annuaire du commerce et de l'industrie, de la magistrature et de l'administration, ou almanach des 500 000 adresses, punlié par Firmin Didot Frères, 1845, 8ème année de la publication.",I1845,,,fourmantin,,,,,,,,,rue,,faubourg du roule,7.0,,,,,,,,,,precise_geocoding,jacoubet_paris,1,2.30989032875392,48.8731027419456,7.0  rue  faubourg du roule
306,3538,nouveautés (md de),1845,"Annuaire du commerce et de l'industrie, de la magistrature et de l'administration, ou almanach des 500 000 adresses, punlié par Firmin Didot Frères, 1845, 8ème année de la publication.",I1845,,,lafournière & faré,,,,,,,,,rue,,faubourg montmartre,37.0,39,,,,,,,,,precise_geocoding,poubelle_municipal_paris,1,2.34195639072646,48.874171962042595,37.0 39 rue  faubourg montmartre
307,3539,nouveautés (md de),1845,"Annuaire du commerce et de l'industrie, de la magistrature et de l'administration, ou almanach des 500 000 adresses, punlié par Firmin Didot Frères, 1845, 8ème année de la publication.",I1845,,,lelièvre,,,,,,,,,rue,,faubourg montmartre,41.0,,,,,,,,,,precise_geocoding,jacoubet_paris,1,2.34144973178055,48.874526450759795,41.0  rue  faubourg montmartre
308,3545,nouveautés (md de),1845,"Annuaire du commerce et de l'industrie, de la magistrature et de l'administration, ou almanach des 500 000 adresses, punlié par Firmin Didot Frères, 1845, 8ème année de la publication.",I1845,,,"thomas, ad.",,,,,,,,,rue,,faubourg poissonnière,56.0,,,,,,,,,,precise_geocoding,jacoubet_paris,1,2.3481121627183796,48.874962330717295,56.0  rue  faubourg poissonnière
309,3551,nouveautés (md de),1845,"Annuaire du commerce et de l'industrie, de la magistrature et de l'administration, ou almanach des 500 000 adresses, punlié par Firmin Didot Frères, 1845, 8ème année de la publication.",I1845,,,jacques,,,,,,"nouveautés, modes et tapisseries",,,rue,,faubourg saint antoine,130.0,,,,,,,,,,precise_geocoding,jacoubet_paris,1,2.37778928059798,48.850830108043006,130.0  rue  faubourg saint antoine
310,3581,nouveautés (md de),1845,"Annuaire du commerce et de l'industrie, de la magistrature et de l'administration, ou almanach des 500 000 adresses, punlié par Firmin Didot Frères, 1845, 8ème année de la publication.",I1845,,,"picque père & fils & piot, ch.",,,,,,"nouveautés pour vêtements d'homme, draperie de fantaisie, piqués, poild e chèvre, soieries et cachemire pour gilets",,,rue,des,fossés montmartre,12.0,,,,,,,,,,precise_geocoding,jacoubet_paris,1,2.34314094729994,48.8664684996982,12.0  rue des fossés montmartre
311,3589,nouveautés (md de),1845,"Annuaire du commerce et de l'industrie, de la magistrature et de l'administration, ou almanach des 500 000 adresses, punlié par Firmin Didot Frères, 1845, 8ème année de la publication.",I1845,,,fouchet & delavigne,,,,,,,,,rue,,geoffroy l'angevin,6.0,,,,,,,,,,precise_geocoding,jacoubet_paris,1,2.3542478533506603,48.8606204071995,6.0  rue  geoffroy l'angevin
312,3595,nouveautés (md de),1845,"Annuaire du commerce et de l'industrie, de la magistrature et de l'administration, ou almanach des 500 000 adresses, punlié par Firmin Didot Frères, 1845, 8ème année de la publication.",I1845,,,klett-boué,,,,,,,,,rue,,grenelle saint germain,150.0,,,,,,,,,,precise_geocoding,jacoubet_paris,1,2.31088551852062,48.85816994242539,150.0  rue  grenelle saint germain
313,3632,nouveautés (md de),1845,"Annuaire du commerce et de l'industrie, de la magistrature et de l'administration, ou almanach des 500 000 adresses, punlié par Firmin Didot Frères, 1845, 8ème année de la publication.",I1845,,,"lecomte, a.",,,,,,,,,rue,,mail,29.0,,,,,,,,,,precise_geocoding,jacoubet_paris,1,2.34318533107993,48.8671169023944,29.0  rue  mail
314,3633,nouveautés (md de),1845,"Annuaire du commerce et de l'industrie, de la magistrature et de l'administration, ou almanach des 500 000 adresses, punlié par Firmin Didot Frères, 1845, 8ème année de la publication.",I1845,,,maurice,,,,,,,,,rue,,marais saint martin,60.0,,,,,,,,,,precise_geocoding,jacoubet_paris,1,2.3513179669635003,48.8609680115009,60.0  rue  marais saint martin
315,3648,nouveautés (md de),1845,"Annuaire du commerce et de l'industrie, de la magistrature et de l'administration, ou almanach des 500 000 adresses, punlié par Firmin Didot Frères, 1845, 8ème année de la publication.",I1845,,,larivière ; renouard ; decaen & cie,,,,,,,,,rue,,montesquieu,8.0,,,,,,,,,,precise_geocoding,jacoubet_paris,1,2.33866103613351,48.86321089425321,8.0  rue  montesquieu
316,3660,nouveautés (md de),1845,"Annuaire du commerce et de l'industrie, de la magistrature et de l'administration, ou almanach des 500 000 adresses, punlié par Firmin Didot Frères, 1845, 8ème année de la publication.",I1845,,,markreich aîné,,,,,,"magasin de nouveautés, achat au comptant de toutes espèces de tissus",,,rue,,montmartre,145.0,,,,,,,,,,precise_geocoding,jacoubet_paris,1,2.34260972159561,48.8698526165891,145.0  rue  montmartre
317,3696,nouveautés (md de),1845,"Annuaire du commerce et de l'industrie, de la magistrature et de l'administration, ou almanach des 500 000 adresses, punlié par Firmin Didot Frères, 1845, 8ème année de la publication.",I1845,,,watelin,,,,,,,,,passage,des,panoramas,57.0,,,,,,,,,,precise_geocoding,jacoubet_paris,1,2.34169222766107,48.8712614892492,57.0  passage des panoramas
318,3711,nouveautés (md de),1845,"Annuaire du commerce et de l'industrie, de la magistrature et de l'administration, ou almanach des 500 000 adresses, punlié par Firmin Didot Frères, 1845, 8ème année de la publication.",I1845,maison et fabrique à amiens,,"lefranc, th. & dawant",,,,,,,,,rue,,prouvaires,32.0,,,,,,,,,,precise_geocoding,jacoubet_paris,1,2.34471675071796,48.8626270807596,32.0  rue  prouvaires
319,3721,nouveautés (md de),1845,"Annuaire du commerce et de l'industrie, de la magistrature et de l'administration, ou almanach des 500 000 adresses, punlié par Firmin Didot Frères, 1845, 8ème année de la publication.",I1845,,,"brousse, j.b",,,,,,"breveté (sans garantie du gvt) de S.A.R. madame la duchesse de Nemours et de S. M. l'impératrice du brésil, fourn de plusieurs cours étrangères, cachemires des indes, fab de cachemires français, entrepot des articles de chine",,,rue,,richelieu,82.0,,,,,,,,,,precise_geocoding,jacoubet_paris,1,2.33911308559485,48.8699689663684,82.0  rue  richelieu
320,3729,nouveautés (md de),1845,"Annuaire du commerce et de l'industrie, de la magistrature et de l'administration, ou almanach des 500 000 adresses, punlié par Firmin Didot Frères, 1845, 8ème année de la publication.",I1845,,,saint-mand & chapel,,,,,,hautes nouveautés confectionnées,,,rue,,richelieu,115.0,,,,,,,,,,precise_geocoding,jacoubet_paris,1,2.3397475320494303,48.8716697744662,115.0  rue  richelieu
321,3736,nouveautés (md de),1845,"Annuaire du commerce et de l'industrie, de la magistrature et de l'administration, ou almanach des 500 000 adresses, punlié par Firmin Didot Frères, 1845, 8ème année de la publication.",I1845,,,feret neveu,,,,,,,,,rue,,royale saint martin,7.0,,,,,,,,,,precise_geocoding,jacoubet_paris,1,2.35572754993435,48.8654837274654,7.0  rue  royale saint martin
322,3748,nouveautés (md de),1845,"Annuaire du commerce et de l'industrie, de la magistrature et de l'administration, ou almanach des 500 000 adresses, punlié par Firmin Didot Frères, 1845, 8ème année de la publication.",I1845,,,bazin gauthier,,,,,,nouveautés et bonneteries,,,rue,,saint antoine,62.0,,,,,,,,,,precise_geocoding,jacoubet_paris,1,2.3583846594167204,48.85542264439711,62.0  rue  saint antoine
323,3753,nouveautés (md de),1845,"Annuaire du commerce et de l'industrie, de la magistrature et de l'administration, ou almanach des 500 000 adresses, punlié par Firmin Didot Frères, 1845, 8ème année de la publication.",I1845,,,lepelletier ; lainé & cie,,,,,,,,,rue,,saint denis,38.0,40,,,,,,,,,precise_geocoding,jacoubet_paris,1,2.34763863986469,48.8590556950421,38.0 40 rue  saint denis
324,3773,nouveautés (march de),1845,"Annuaire du commerce et de l'industrie, de la magistrature et de l'administration, ou almanach des 500 000 adresses, punlié par Firmin Didot Frères, 1845, 8ème année de la publication.",I1845,,,"leperrier, a. & pâris",,,,,,,,,rue,,saint denis,372.0,,,,,,,,,,precise_geocoding,jacoubet_paris,1,2.3518950716238503,48.868291695980396,372.0  rue  saint denis
325,3787,nouveautés (md de),1845,"Annuaire du commerce et de l'industrie, de la magistrature et de l'administration, ou almanach des 500 000 adresses, punlié par Firmin Didot Frères, 1845, 8ème année de la publication.",I1845,,,landeau & cie,,,,,,,,,rue,,saint honoré,414.0,,,,,,,,,,precise_geocoding,jacoubet_paris,1,2.3243203383833597,48.86809592540789,414.0  rue  saint honoré
326,3791,nouveautés (md de),1845,"Annuaire du commerce et de l'industrie, de la magistrature et de l'administration, ou almanach des 500 000 adresses, punlié par Firmin Didot Frères, 1845, 8ème année de la publication.",I1845,,,"lépine, d.",,,,,,,,,rue,,saint jacques,167.0,,,,,,,,,,precise_geocoding,jacoubet_paris,1,2.3428852213196696,48.845875001930295,167.0  rue  saint jacques
327,3792,nouveautés (md de),1845,"Annuaire du commerce et de l'industrie, de la magistrature et de l'administration, ou almanach des 500 000 adresses, punlié par Firmin Didot Frères, 1845, 8ème année de la publication.",I1845,,,levesque,,,,,,,,,rue,,saint joseph,10.0,bis,,,,,,,,,precise_geocoding,jacoubet_paris,1,2.34438455350559,48.8686344839524,10.0 bis rue  saint joseph
